IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,EUR,Europe,Country,FIN,Finland,Year,2016,false,,,,,,,,,,,,,215.5,,,,,,215.5,,,EN,2022-02-08T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,AFR,Africa,Country,DZA,Algeria,Year,2016,false,,,,,,,,,,,,,22.43,,,,,,22.43,,,EN,2022-02-08T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,WPR,Western Pacific,Country,CHN,China,Year,2016,false,,,,,,,,,,,,,24.67,,,,,,24.67,,,EN,2022-02-08T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,AFR,Africa,Country,GAB,Gabon,Year,2016,false,,,,,,,,,,,,,25.44,,,,,,25.44,,,EN,2022-02-08T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,EUR,Europe,Country,TUR,Türkiye,Year,2016,false,,,,,,,,,,,,,25.73,,,,,,25.73,,,EN,2022-02-08T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,AMR,Americas,Country,ARG,Argentina,Year,2016,false,,,,,,,,,,,,,25.82,,,,,,25.82,,,EN,2022-02-08T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,EMR,Eastern Mediterranean,Country,TUN,Tunisia,Year,2016,false,,,,,,,,,,,,,26.58,,,,,,26.58,,,EN,2022-02-08T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,SEAR,South-East Asia,Country,THA,Thailand,Year,2016,false,,,,,,,,,,,,,27.72,,,,,,27.72,,,EN,2022-02-08T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,AMR,Americas,Country,ECU,Ecuador,Year,2016,false,,,,,,,,,,,,,28.54,,,,,,28.54,,,EN,2022-02-08T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,AMR,Americas,Country,MEX,Mexico,Year,2016,false,,,,,,,,,,,,,28.55,,,,,,28.55,,,EN,2022-02-08T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,AMR,Americas,Country,PAN,Panama,Year,2016,false,,,,,,,,,,,,,29.86,,,,,,29.86,,,EN,2022-02-08T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,AFR,Africa,Country,SEN,Senegal,Year,2016,false,,,,,,,,,,,,,3,,,,,,3,,,EN,2022-02-08T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,AFR,Africa,Country,TGO,Togo,Year,2016,false,,,,,,,,,,,,,3.17,,,,,,3.17,,,EN,2022-02-08T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,AMR,Americas,Country,CRI,Costa Rica,Year,2016,false,,,,,,,,,,,,,30.05,,,,,,30.05,,,EN,2022-02-08T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,SEAR,South-East Asia,Country,MDV,Maldives,Year,2016,false,,,,,,,,,,,,,30.52,,,,,,30.52,,,EN,2022-02-08T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,AFR,Africa,Country,MUS,Mauritius,Year,2016,false,,,,,,,,,,,,,32.76,,,,,,32.76,,,EN,2022-02-08T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,EUR,Europe,Country,GRC,Greece,Year,2016,false,,,,,,,,,,,,,35.53,,,,,,35.53,,,EN,2022-02-08T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,EUR,Europe,Country,ALB,Albania,Year,2016,false,,,,,,,,,,,,,36.5,,,,,,36.5,,,EN,2022-02-08T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,AFR,Africa,Country,SWZ,Eswatini,Year,2016,false,,,,,,,,,,,,,37.7,,,,,,37.7,,,EN,2022-02-08T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,AFR,Africa,Country,MLI,Mali,Year,2016,false,,,,,,,,,,,,,4.13,,,,,,4.13,,,EN,2022-02-08T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,AFR,Africa,Country,MOZ,Mozambique,Year,2016,false,,,,,,,,,,,,,4.8,,,,,,4.8,,,EN,2022-02-08T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,EMR,Eastern Mediterranean,Country,PAK,Pakistan,Year,2016,false,,,,,,,,,,,,,4.87,,,,,,4.87,,,EN,2022-02-08T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,EUR,Europe,Country,GEO,Georgia,Year,2016,false,,,,,,,,,,,,,40,,,,,,40,,,EN,2022-02-08T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,WPR,Western Pacific,Country,MNG,Mongolia,Year,2016,false,,,,,,,,,,,,,40.66,,,,,,40.66,,,EN,2022-02-08T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,AFR,Africa,Country,BWA,Botswana,Year,2016,false,,,,,,,,,,,,,41.15,,,,,,41.15,,,EN,2022-02-08T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,WPR,Western Pacific,Country,MYS,Malaysia,Year,2016,false,,,,,,,,,,,,,41.96,,,,,,41.96,,,EN,2022-02-08T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,AMR,Americas,Country,TTO,Trinidad and Tobago,Year,2016,false,,,,,,,,,,,,,42.64,,,,,,42.64,,,EN,2022-02-08T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,EUR,Europe,Country,BGR,Bulgaria,Year,2016,false,,,,,,,,,,,,,43.31,,,,,,43.31,,,EN,2022-02-08T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,EMR,Eastern Mediterranean,Country,OMN,Oman,Year,2016,false,,,,,,,,,,,,,44.12,,,,,,44.12,,,EN,2022-02-08T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,AMR,Americas,Country,ATG,Antigua and Barbuda,Year,2016,false,,,,,,,,,,,,,44.87,,,,,,44.87,,,EN,2022-02-08T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,EUR,Europe,Country,LVA,Latvia,Year,2016,false,,,,,,,,,,,,,48.06,,,,,,48.06,,,EN,2022-02-08T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,EMR,Eastern Mediterranean,Country,QAT,Qatar,Year,2016,false,,,,,,,,,,,,,49.55,,,,,,49.55,,,EN,2022-02-08T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,AFR,Africa,Country,CIV,Côte d’Ivoire,Year,2016,false,,,,,,,,,,,,,5.09,,,,,,5.09,,,EN,2022-02-08T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,AFR,Africa,Country,GNB,Guinea-Bissau,Year,2016,false,,,,,,,,,,,,,5.94,,,,,,5.94,,,EN,2022-02-08T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,EUR,Europe,Country,MNE,Montenegro,Year,2016,false,,,,,,,,,,,,,50.01,,,,,,50.01,,,EN,2022-02-08T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,EUR,Europe,Country,CYP,Cyprus,Year,2016,true,,,,,,,,,,,,,52.51,,,,,,52.51,,,EN,2022-02-08T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,EUR,Europe,Country,BIH,Bosnia and Herzegovina,Year,2016,false,,,,,,,,,,,,,54.73,,,,,,54.73,,,EN,2022-02-08T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,EUR,Europe,Country,ISR,Israel,Year,2016,false,,,,,,,,,,,,,55.06,,,,,,55.06,,,EN,2022-02-08T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,EMR,Eastern Mediterranean,Country,ARE,United Arab Emirates,Year,2016,false,,,,,,,,,,,,,55.31,,,,,,55.31,,,EN,2022-02-08T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,EMR,Eastern Mediterranean,Country,SAU,Saudi Arabia,Year,2016,false,,,,,,,,,,,,,56.71,,,,,,56.71,,,EN,2022-02-08T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,EUR,Europe,Country,ESP,Spain,Year,2016,false,,,,,,,,,,,,,56.85,,,,,,56.85,,,EN,2022-02-08T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,EUR,Europe,Country,POL,Poland,Year,2016,false,,,,,,,,,,,,,57.58,,,,,,57.58,,,EN,2022-02-08T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,EUR,Europe,Country,ITA,Italy,Year,2016,false,,,,,,,,,,,,,58.36,,,,,,58.36,,,EN,2022-02-08T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,AFR,Africa,Country,BFA,Burkina Faso,Year,2016,false,,,,,,,,,,,,,6.59,,,,,,6.59,,,EN,2022-02-08T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,EUR,Europe,Country,SVK,Slovakia,Year,2016,false,,,,,,,,,,,,,60.67,,,,,,60.67,,,EN,2022-02-08T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,EUR,Europe,Country,SRB,Serbia,Year,2016,true,,,,,,,,,,,,,60.86,,,,,,60.86,,,EN,2022-02-08T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,EUR,Europe,Country,ROU,Romania,Year,2016,false,,,,,,,,,,,,,60.92,,,,,,60.92,,,EN,2022-02-08T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,WPR,Western Pacific,Country,SGP,Singapore,Year,2016,false,,,,,,,,,,,,,61.68,,,,,,61.68,,,EN,2022-02-08T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,EUR,Europe,Country,EST,Estonia,Year,2016,false,,,,,,,,,,,,,64.33,,,,,,64.33,,,EN,2022-02-08T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,WPR,Western Pacific,Country,BRN,Brunei Darussalam,Year,2016,false,,,,,,,,,,,,,64.72,,,,,,64.72,,,EN,2022-02-08T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,EUR,Europe,Country,HUN,Hungary,Year,2016,false,,,,,,,,,,,,,66.43,,,,,,66.43,,,EN,2022-02-08T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,AMR,Americas,Country,DMA,Dominica,Year,2016,false,,,,,,,,,,,,,66.9,,,,,,66.9,,,EN,2022-02-08T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,EUR,Europe,Country,PRT,Portugal,Year,2016,false,,,,,,,,,,,,,67.3,,,,,,67.3,,,EN,2022-02-08T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,AMR,Americas,Country,PRY,Paraguay,Year,2016,false,,,,,,,,,,,,,7.04,,,,,,7.04,,,EN,2022-02-08T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,WPR,Western Pacific,Country,KHM,Cambodia,Year,2016,false,,,,,,,,,,,,,7.2,,,,,,7.2,,,EN,2022-02-08T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,AMR,Americas,Country,GUY,Guyana,Year,2016,false,,,,,,,,,,,,,7.32,,,,,,7.32,,,EN,2022-02-08T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,AMR,Americas,Country,HND,Honduras,Year,2016,false,,,,,,,,,,,,,7.32,,,,,,7.32,,,EN,2022-02-08T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,AFR,Africa,Country,SLE,Sierra Leone,Year,2016,false,,,,,,,,,,,,,7.47,,,,,,7.47,,,EN,2022-02-08T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,EMR,Eastern Mediterranean,Country,YEM,Yemen,Year,2016,false,,,,,,,,,,,,,7.49,,,,,,7.49,,,EN,2022-02-08T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,AFR,Africa,Country,BEN,Benin,Year,2016,false,,,,,,,,,,,,,7.6,,,,,,7.6,,,EN,2022-02-08T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,EUR,Europe,Country,AUT,Austria,Year,2016,false,,,,,,,,,,,,,70.18,,,,,,70.18,,,EN,2022-02-08T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,WPR,Western Pacific,Country,KOR,Republic of Korea,Year,2016,false,,,,,,,,,,,,,70.23,,,,,,70.23,,,EN,2022-02-08T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,WPR,Western Pacific,Country,COK,Cook Islands,Year,2016,false,,,,,,,,,,,,,70.29,,,,,,70.29,,,EN,2022-02-08T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,EMR,Eastern Mediterranean,Country,KWT,Kuwait,Year,2016,false,,,,,,,,,,,,,70.9,,,,,,70.9,,,EN,2022-02-08T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,AMR,Americas,Country,CUB,Cuba,Year,2016,false,,,,,,,,,,,,,78.58,,,,,,78.58,,,EN,2022-02-08T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,EUR,Europe,Country,LTU,Lithuania,Year,2016,false,,,,,,,,,,,,,79.67,,,,,,79.67,,,EN,2022-02-08T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,AFR,Africa,Country,SYC,Seychelles,Year,2016,false,,,,,,,,,,,,,80.77,,,,,,80.77,,,EN,2022-02-08T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,EUR,Europe,Country,HRV,Croatia,Year,2016,true,,,,,,,,,,,,,81.22,,,,,,81.22,,,EN,2022-02-08T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,EUR,Europe,Country,CZE,Czechia,Year,2016,false,,,,,,,,,,,,,82.59,,,,,,82.59,,,EN,2022-02-08T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,EUR,Europe,Country,GBR,United Kingdom of Great Britain and Northern Ireland,Year,2016,false,,,,,,,,,,,,,82.75,,,,,,82.75,,,EN,2022-02-08T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,AMR,Americas,Country,VCT,Saint Vincent and the Grenadines,Year,2016,false,,,,,,,,,,,,,84.11,,,,,,84.11,,,EN,2022-02-08T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,EUR,Europe,Country,RUS,Russian Federation,Year,2016,false,,,,,,,,,,,,,85.43,,,,,,85.43,,,EN,2022-02-08T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,AFR,Africa,Country,COG,Congo,Year,2016,false,,,,,,,,,,,,,9.31,,,,,,9.31,,,EN,2022-02-08T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,AMR,Americas,Country,BRA,Brazil,Year,2016,false,,,,,,,,,,,,,93.51,,,,,,93.51,,,EN,2022-02-08T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,EUR,Europe,Country,SVN,Slovenia,Year,2016,false,,,,,,,,,,,,,96.97,,,,,,96.97,,,EN,2022-02-08T08:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,AMR,Americas,Country,CAN,Canada,Year,2016,false,,,,,,,,,,,,,99.19,,,,,,99.19,,,EN,2022-02-08T08:00:00.000Z
HWF_0007,Nursing and midwifery personnel  (number),numeric,EUR,Europe,Country,DEU,Germany,Year,2016,false,,,,,,,,,,,,,1080000,,,,,,1 080 000,,,EN,2022-01-24T08:00:00.000Z
HWF_0007,Nursing and midwifery personnel  (number),numeric,EUR,Europe,Country,RUS,Russian Federation,Year,2016,false,,,,,,,,,,,,,1241151,,,,,,1 241 151,,,EN,2022-01-24T08:00:00.000Z
HWF_0007,Nursing and midwifery personnel  (number),numeric,WPR,Western Pacific,Country,JPN,Japan,Year,2016,false,,,,,,,,,,,,,1471455,,,,,,1 471 455,,,EN,2022-01-24T08:00:00.000Z
HWF_0007,Nursing and midwifery personnel  (number),numeric,AMR,Americas,Country,BRA,Brazil,Year,2016,false,,,,,,,,,,,,,1927830,,,,,,1 927 830,,,EN,2022-01-24T08:00:00.000Z
HWF_0007,Nursing and midwifery personnel  (number),numeric,EUR,Europe,Country,ALB,Albania,Year,2016,false,,,,,,,,,,,,,10534,,,,,,10 534,,,EN,2022-01-24T08:00:00.000Z
HWF_0007,Nursing and midwifery personnel  (number),numeric,EMR,Eastern Mediterranean,Country,LBN,Lebanon,Year,2016,false,,,,,,,,,,,,,10555,,,,,,10 555,,,EN,2022-01-24T08:00:00.000Z
HWF_0007,Nursing and midwifery personnel  (number),numeric,AFR,Africa,Country,GNB,Guinea-Bissau,Year,2016,false,,,,,,,,,,,,,1058,,,,,,1058,,,EN,2022-01-24T08:00:00.000Z
HWF_0007,Nursing and midwifery personnel  (number),numeric,WPR,Western Pacific,Country,KHM,Cambodia,Year,2016,false,,,,,,,,,,,,,11344,,,,,,11 344,,,EN,2022-01-24T08:00:00.000Z
HWF_0007,Nursing and midwifery personnel  (number),numeric,AMR,Americas,Country,SLV,El Salvador,Year,2016,false,,,,,,,,,,,,,11466,,,,,,11 466,,,EN,2022-01-24T08:00:00.000Z
HWF_0007,Nursing and midwifery personnel  (number),numeric,AMR,Americas,Country,SUR,Suriname,Year,2016,false,,,,,,,,,,,,,1104,,,,,,1104,,,EN,2022-01-24T08:00:00.000Z
HWF_0007,Nursing and midwifery personnel  (number),numeric,AMR,Americas,Country,ARG,Argentina,Year,2016,false,,,,,,,,,,,,,112345,,,,,,112 345,,,EN,2022-01-24T08:00:00.000Z
HWF_0007,Nursing and midwifery personnel  (number),numeric,SEAR,South-East Asia,Country,BTN,Bhutan,Year,2016,false,,,,,,,,,,,,,1129,,,,,,1129,,,EN,2022-01-24T08:00:00.000Z
HWF_0007,Nursing and midwifery personnel  (number),numeric,EUR,Europe,Country,SWE,Sweden,Year,2016,false,,,,,,,,,,,,,115933,,,,,,115 933,,,EN,2022-01-24T08:00:00.000Z
HWF_0007,Nursing and midwifery personnel  (number),numeric,EUR,Europe,Country,FIN,Finland,Year,2016,false,,,,,,,,,,,,,118459,,,,,,118 459,,,EN,2022-01-24T08:00:00.000Z
HWF_0007,Nursing and midwifery personnel  (number),numeric,AMR,Americas,Country,PAN,Panama,Year,2016,false,,,,,,,,,,,,,12056,,,,,,12 056,,,EN,2022-01-24T08:00:00.000Z
HWF_0007,Nursing and midwifery personnel  (number),numeric,AFR,Africa,Country,CIV,Côte d’Ivoire,Year,2016,false,,,,,,,,,,,,,12132,,,,,,12 132,,,EN,2022-01-24T08:00:00.000Z
HWF_0007,Nursing and midwifery personnel  (number),numeric,AFR,Africa,Country,BFA,Burkina Faso,Year,2016,false,,,,,,,,,,,,,12281,,,,,,12 281,,,EN,2022-01-24T08:00:00.000Z
HWF_0007,Nursing and midwifery personnel  (number),numeric,AMR,Americas,Country,BOL,Bolivia (Plurinational State of),Year,2016,false,,,,,,,,,,,,,12332,,,,,,12 332,,,EN,2022-01-24T08:00:00.000Z
HWF_0007,Nursing and midwifery personnel  (number),numeric,AFR,Africa,Country,RWA,Rwanda,Year,2016,false,,,,,,,,,,,,,12351,,,,,,12 351,,,EN,2022-01-24T08:00:00.000Z
HWF_0007,Nursing and midwifery personnel  (number),numeric,WPR,Western Pacific,Country,MNG,Mongolia,Year,2016,false,,,,,,,,,,,,,12426,,,,,,12 426,,,EN,2022-01-24T08:00:00.000Z
HWF_0007,Nursing and midwifery personnel  (number),numeric,AMR,Americas,Country,DOM,Dominican Republic,Year,2016,false,,,,,,,,,,,,,12549,,,,,,12 549,,,EN,2022-01-24T08:00:00.000Z
HWF_0007,Nursing and midwifery personnel  (number),numeric,EUR,Europe,Country,ROU,Romania,Year,2016,false,,,,,,,,,,,,,120604,,,,,,120 604,,,EN,2022-01-24T08:00:00.000Z
HWF_0007,Nursing and midwifery personnel  (number),numeric,WPR,Western Pacific,Country,COK,Cook Islands,Year,2016,false,,,,,,,,,,,,,123,,,,,,123,,,EN,2022-01-24T08:00:00.000Z
HWF_0007,Nursing and midwifery personnel  (number),numeric,WPR,Western Pacific,Country,MYS,Malaysia,Year,2016,false,,,,,,,,,,,,,128746,,,,,,128 746,,,EN,2022-01-24T08:00:00.000Z
HWF_0007,Nursing and midwifery personnel  (number),numeric,EMR,Eastern Mediterranean,Country,QAT,Qatar,Year,2016,false,,,,,,,,,,,,,13152,,,,,,13 152,,,EN,2022-01-24T08:00:00.000Z
HWF_0007,Nursing and midwifery personnel  (number),numeric,AFR,Africa,Country,MOZ,Mozambique,Year,2016,false,,,,,,,,,,,,,13365,,,,,,13 365,,,EN,2022-01-24T08:00:00.000Z
HWF_0007,Nursing and midwifery personnel  (number),numeric,WPR,Western Pacific,Country,VNM,Viet Nam,Year,2016,true,,,,,,,,,,,,,135432,,,,,,135 432,,,EN,2022-01-24T08:00:00.000Z
HWF_0007,Nursing and midwifery personnel  (number),numeric,EUR,Europe,Country,BEL,Belgium,Year,2016,false,,,,,,,,,,,,,136004,,,,,,136 004,,,EN,2022-01-24T08:00:00.000Z
HWF_0007,Nursing and midwifery personnel  (number),numeric,AMR,Americas,Country,CRI,Costa Rica,Year,2016,false,,,,,,,,,,,,,14724,,,,,,14 724,,,EN,2022-01-24T08:00:00.000Z
HWF_0007,Nursing and midwifery personnel  (number),numeric,EUR,Europe,Country,CHE,Switzerland,Year,2016,false,,,,,,,,,,,,,145205,,,,,,145 205,,,EN,2022-01-24T08:00:00.000Z
HWF_0007,Nursing and midwifery personnel  (number),numeric,SEAR,South-East Asia,Country,MDV,Maldives,Year,2016,false,,,,,,,,,,,,,1451,,,,,,1451,,,EN,2022-01-24T08:00:00.000Z
HWF_0007,Nursing and midwifery personnel  (number),numeric,AFR,Africa,Country,GIN,Guinea,Year,2016,false,,,,,,,,,,,,,1453,,,,,,1453,,,EN,2022-01-24T08:00:00.000Z
HWF_0007,Nursing and midwifery personnel  (number),numeric,EUR,Europe,Country,GEO,Georgia,Year,2016,false,,,,,,,,,,,,,16063,,,,,,16 063,,,EN,2022-01-24T08:00:00.000Z
HWF_0007,Nursing and midwifery personnel  (number),numeric,AMR,Americas,Country,GTM,Guatemala,Year,2016,false,,,,,,,,,,,,,16672,,,,,,16 672,,,EN,2022-01-24T08:00:00.000Z
HWF_0007,Nursing and midwifery personnel  (number),numeric,EUR,Europe,Country,BIH,Bosnia and Herzegovina,Year,2016,false,,,,,,,,,,,,,18532,,,,,,18 532,,,EN,2022-01-24T08:00:00.000Z
HWF_0007,Nursing and midwifery personnel  (number),numeric,EMR,Eastern Mediterranean,Country,EGY,Egypt,Year,2016,false,,,,,,,,,,,,,181829,,,,,,181 829,,,EN,2022-01-24T08:00:00.000Z
HWF_0007,Nursing and midwifery personnel  (number),numeric,EMR,Eastern Mediterranean,Country,SAU,Saudi Arabia,Year,2016,false,,,,,,,,,,,,,183971,,,,,,183 971,,,EN,2022-01-24T08:00:00.000Z
HWF_0007,Nursing and midwifery personnel  (number),numeric,EUR,Europe,Country,NLD,Netherlands,Year,2016,false,,,,,,,,,,,,,185570,,,,,,185 570,,,EN,2022-01-24T08:00:00.000Z
HWF_0007,Nursing and midwifery personnel  (number),numeric,AFR,Africa,Country,ZWE,Zimbabwe,Year,2016,false,,,,,,,,,,,,,19642,,,,,,19 642,,,EN,2022-01-24T08:00:00.000Z
HWF_0007,Nursing and midwifery personnel  (number),numeric,EMR,Eastern Mediterranean,Country,OMN,Oman,Year,2016,false,,,,,,,,,,,,,19760,,,,,,19 760,,,EN,2022-01-24T08:00:00.000Z
HWF_0007,Nursing and midwifery personnel  (number),numeric,SEAR,South-East Asia,Country,THA,Thailand,Year,2016,false,,,,,,,,,,,,,191218,,,,,,191 218,,,EN,2022-01-24T08:00:00.000Z
HWF_0007,Nursing and midwifery personnel  (number),numeric,EUR,Europe,Country,SVN,Slovenia,Year,2016,false,,,,,,,,,,,,,20114,,,,,,20 114,,,EN,2022-01-24T08:00:00.000Z
HWF_0007,Nursing and midwifery personnel  (number),numeric,EMR,Eastern Mediterranean,Country,YEM,Yemen,Year,2016,false,,,,,,,,,,,,,20335,,,,,,20 335,,,EN,2022-01-24T08:00:00.000Z
HWF_0007,Nursing and midwifery personnel  (number),numeric,AMR,Americas,Country,CHL,Chile,Year,2016,false,,,,,,,,,,,,,203992,,,,,,203 992,,,EN,2022-01-24T08:00:00.000Z
HWF_0007,Nursing and midwifery personnel  (number),numeric,EUR,Europe,Country,TUR,Türkiye,Year,2016,false,,,,,,,,,,,,,205408,,,,,,205 408,,,EN,2022-01-24T08:00:00.000Z
HWF_0007,Nursing and midwifery personnel  (number),numeric,EUR,Europe,Country,POL,Poland,Year,2016,false,,,,,,,,,,,,,218723,,,,,,218 723,,,EN,2022-01-24T08:00:00.000Z
HWF_0007,Nursing and midwifery personnel  (number),numeric,EUR,Europe,Country,LTU,Lithuania,Year,2016,false,,,,,,,,,,,,,23020,,,,,,23 020,,,EN,2022-01-24T08:00:00.000Z
HWF_0007,Nursing and midwifery personnel  (number),numeric,AFR,Africa,Country,TGO,Togo,Year,2016,false,,,,,,,,,,,,,2380,,,,,,2380,,,EN,2022-01-24T08:00:00.000Z
HWF_0007,Nursing and midwifery personnel  (number),numeric,EMR,Eastern Mediterranean,Country,SYR,Syrian Arab Republic,Year,2016,true,,,,,,,,,,,,,26908,,,,,,26 908,,,EN,2022-01-24T08:00:00.000Z
HWF_0007,Nursing and midwifery personnel  (number),numeric,EUR,Europe,Country,ESP,Spain,Year,2016,false,,,,,,,,,,,,,265118,,,,,,265 118,,,EN,2022-01-24T08:00:00.000Z
HWF_0007,Nursing and midwifery personnel  (number),numeric,WPR,Western Pacific,Country,BRN,Brunei Darussalam,Year,2016,false,,,,,,,,,,,,,2717,,,,,,2717,,,EN,2022-01-24T08:00:00.000Z
HWF_0007,Nursing and midwifery personnel  (number),numeric,EMR,Eastern Mediterranean,Country,KWT,Kuwait,Year,2016,false,,,,,,,,,,,,,28054,,,,,,28 054,,,EN,2022-01-24T08:00:00.000Z
